DEPTH,AC,CNL,DEN,GR,SP,RT,label
2186.875,207.767,13.444,2.665,83.17,75.35,27.42,1
2187,203.275,12.209,2.67,76.832,75.182,28.519,1
2187.125,200.533,11.495,2.675,69.909,75.182,29.458,1
2187.25,200.183,11.102,2.68,65.083,75.322,30.057,1
2187.375,202.792,11.17,2.681,62.889,75.545,30.23,1
2187.5,208.233,11.913,2.673,64.352,75.908,30.088,1
2187.625,215.725,13.45,2.659,69.081,76.327,29.682,1
2187.75,224.083,15.379,2.64,75.906,76.787,28.998,1
2187.875,231.975,17.698,2.615,82.292,77.304,28.173,1
2188,238.333,20.074,2.586,88.24,77.862,27.259,1
2188.125,242.9,22.025,2.567,93.554,78.505,26.067,1
2188.25,246.108,23.061,2.555,97.356,79.244,24.7,1
2188.375,248.575,23.573,2.544,99.745,80.026,23.458,1
2188.5,250.717,23.938,2.539,102.914,80.836,22.412,1
2188.625,252.458,23.652,2.546,106.18,81.673,21.602,1
2188.75,253.158,22.854,2.56,109.252,82.525,21.132,1
2188.875,252.05,22.285,2.571,111.153,83.348,20.906,1
2189,248.783,21.607,2.587,113.444,84.088,20.788,1
2189.125,243.75,20.492,2.603,114.371,84.702,20.722,1
2189.25,237.95,19.572,2.617,113.737,85.177,20.657,1
2189.375,232.842,18.949,2.628,112.177,85.554,20.527,1
2189.5,229.842,18.51,2.637,110.958,85.791,20.355,1
2189.625,229.592,18.487,2.645,108.911,85.889,20.215,1
2189.75,231.858,18.855,2.649,109.154,85.917,20.124,1
2189.875,235.742,19.729,2.648,109.739,85.833,20.083,1
2190,240.05,20.91,2.642,110.861,85.652,20.106,0
2190.125,243.533,21.715,2.634,112.421,85.373,20.171,0
2190.25,245.3,22.146,2.628,114.029,85.01,20.24,0
2190.375,244.967,22.257,2.623,114.127,84.563,20.333,0
2190.5,242.725,22.02,2.623,113.103,84.088,20.45,0
2190.625,239.208,21.353,2.625,111.007,83.544,20.611,3
2190.75,235.225,20.77,2.631,108.277,82.999,20.868,0
2190.875,231.583,20.134,2.638,105.839,82.441,21.203,0
2191,229.025,19.706,2.645,103.207,81.883,21.497,0
2191.125,228.25,19.282,2.651,102.573,81.31,21.722,0
2191.25,229.592,19.233,2.651,102.573,80.724,21.862,0
2191.375,233.067,19.663,2.641,104.377,79.998,21.819,0
2191.5,238.075,20.205,2.627,106.96,79.189,21.572,0
2191.625,243.7,20.847,2.613,110.909,78.239,21.21,0
2191.75,248.783,21.665,2.602,114.663,77.206,20.818,0
2191.875,252.117,22.548,2.596,118.515,76.159,20.43,0
2192,252.992,22.751,2.6,120.855,75.112,20.083,0
2192.125,251.208,22.606,2.613,121.391,74.191,19.853,0
2192.25,247.267,22.278,2.628,120.221,73.507,19.792,0
2192.375,241.958,21.671,2.641,117.052,73.06,19.844,0
2192.5,236.258,20.479,2.649,113.688,72.949,20.018,0
2192.625,230.808,19.244,2.653,110.032,73.102,20.442,0
2192.75,226.042,18.096,2.651,106.18,73.437,21.068,0
2192.875,222.142,16.842,2.644,102.037,73.842,21.811,0
2193,219.067,15.597,2.639,99.063,74.205,22.741,0
2193.125,216.758,14.736,2.64,96.918,74.414,23.84,0
2193.25,215.017,14.181,2.643,97.015,74.442,24.954,0
2193.375,213.783,13.908,2.647,97.746,74.247,26.066,0
2193.5,212.817,13.609,2.652,98.917,73.87,27.193,0
2193.625,211.842,13.345,2.657,99.892,73.409,28.146,0
2193.75,210.708,13.057,2.659,100.282,72.949,28.891,0
2193.875,209.367,12.707,2.659,97.405,72.544,29.549,0
2194,207.933,12.379,2.657,95.114,72.293,30.137,0
2194.125,206.592,12.217,2.656,91.214,72.125,30.573,3
2194.25,205.525,12.055,2.655,87.947,72.069,30.798,0
2194.375,204.825,11.998,2.655,84.876,72.125,30.979,0
2194.5,204.5,12.036,2.655,84.145,72.265,31.256,0
2194.625,204.475,12.064,2.653,83.316,72.46,31.511,0
2194.75,204.583,11.969,2.649,85.169,72.753,31.789,0
2194.875,204.725,11.876,2.644,87.216,73.088,32.275,0
2195,204.892,11.752,2.64,89.02,73.521,32.774,3
2195.125,205.367,11.731,2.637,91.019,73.968,33.068,3
2195.25,206.6,11.895,2.631,93.554,74.47,33.3,3
2195.375,209.133,12.366,2.622,95.211,74.973,33.387,3
2195.5,213.425,13.417,2.606,96.674,75.489,33.079,3
2195.625,219.433,14.432,2.583,98.38,75.894,32.539,3
2195.75,226.667,15.964,2.555,100.818,76.257,31.92,3
2195.875,234.083,18.077,2.533,103.84,76.536,31.124,3
2196,240.317,20.304,2.521,107.009,76.787,30.334,3
2196.125,244.075,21.812,2.522,110.763,76.927,29.835,3
2196.25,244.633,22.723,2.536,113.688,77.025,29.453,3
2196.375,242.117,22.58,2.56,113.347,77.053,28.942,0
2196.5,237.25,21.466,2.585,110.422,77.039,28.389,0
2196.625,231.283,19.832,2.61,107.253,76.899,27.922,0
2196.75,225.608,18.038,2.629,102.329,76.676,27.526,3
2196.875,221.267,16.798,2.642,97.795,76.383,27.275,3
2197,218.592,16.324,2.648,94.188,76.048,27.309,3
2197.125,217.3,16.051,2.651,92.286,75.671,27.574,3
2197.25,216.75,15.674,2.651,91.75,75.35,27.876,3
2197.375,216.05,15.372,2.651,91.458,75.126,28.199,3
2197.5,214.633,15.113,2.651,89.459,75.057,28.574,0
2197.625,212.325,14.521,2.652,87.119,75.182,28.951,0
2197.75,209.408,13.866,2.655,83.804,75.475,29.367,0
2197.875,206.492,13.327,2.659,78.782,75.908,29.834,3
2198,204.45,13.023,2.662,73.615,76.439,30.231,3
2198.125,204.033,12.928,2.667,71.079,76.997,30.352,3
2198.25,205.542,13.198,2.67,71.079,77.555,30.077,3
2198.375,209.025,13.832,2.671,74.053,78.058,29.42,3
2198.5,214.158,14.892,2.67,77.466,78.491,28.356,3
2198.625,220.383,16.464,2.669,83.462,78.881,26.992,3
2198.75,226.883,18.388,2.666,89.946,79.258,25.559,3
2198.875,232.908,20.162,2.661,96.723,79.663,24.209,3
2199,237.958,21.459,2.659,102.037,80.11,22.897,3
2199.125,241.767,22.527,2.66,108.082,80.543,21.669,3
2199.25,244.358,23.121,2.659,112.274,81.003,20.6,3
2199.375,245.925,23.221,2.656,115.492,81.45,19.695,3
2199.5,246.733,22.937,2.655,115.833,81.841,19.019,0
2199.625,246.967,22.757,2.651,115.004,82.176,18.612,0
2199.75,246.633,22.401,2.644,113.006,82.441,18.435,3
2199.875,245.575,22.185,2.635,110.519,82.595,18.466,3
2200,243.6,21.771,2.631,107.302,82.72,18.634,1
2200.125,240.65,21.312,2.632,105.449,82.832,18.846,1
2200.25,236.917,20.733,2.635,103.255,82.944,19.14,1
2200.375,232.95,20.063,2.639,102.183,83.069,19.499,1
2200.5,229.467,19.259,2.648,101.403,83.237,19.793,1
2200.625,227.258,18.665,2.654,101.598,83.418,20.017,1
2200.75,226.975,18.455,2.657,101.793,83.642,20.139,1
2200.875,228.783,18.623,2.658,103.353,83.893,20.069,1
2201,232.333,19.035,2.656,104.377,84.144,19.878,1
2201.125,236.808,19.77,2.652,105.693,84.354,19.658,1
2201.25,241.233,20.915,2.648,106.814,84.563,19.385,1
2201.375,244.65,22.021,2.644,107.545,84.716,19.101,1
2201.5,246.633,22.84,2.642,108.082,84.856,18.828,1
2201.625,247.367,23.395,2.643,107.984,84.926,18.518,1
2201.75,247.425,23.828,2.648,107.935,84.954,18.204,1
2201.875,247.617,23.973,2.652,107.984,84.94,17.94,1
2202,248.475,23.862,2.65,108.813,84.842,17.747,1
2202.125,250.15,23.927,2.643,108.813,84.661,17.67,1
2202.25,252.167,24.284,2.633,109.349,84.395,17.748,1
2202.375,253.742,24.632,2.617,110.081,83.977,17.946,1
2202.5,254.092,24.331,2.6,110.666,83.488,18.188,1
2202.625,252.725,23.941,2.59,110.276,82.846,18.426,1
2202.75,249.542,23.492,2.589,109.398,82.078,18.674,1
2202.875,244.825,22.765,2.593,108.862,81.31,18.964,1
2203,239.133,21.434,2.601,107.35,80.543,19.351,1
2203.125,233,20.114,2.613,103.694,79.845,19.853,1
2203.25,227,18.694,2.626,99.063,79.272,20.545,1
2203.375,221.55,17.224,2.635,95.406,78.867,21.412,1
2203.5,217.008,15.851,2.641,90.531,78.616,22.268,1
2203.625,213.733,14.83,2.647,85.949,78.532,22.987,1
2203.75,212.025,14.346,2.651,81.951,78.56,23.6,1
2203.875,212.133,14.494,2.653,80.196,78.658,23.986,1
2204,214.058,15.135,2.654,80.293,78.826,24.091,1
2204.125,217.525,16.097,2.653,83.267,79.035,24.043,1
2204.25,221.908,17.457,2.651,88.094,79.202,23.857,1
2204.375,226.317,18.884,2.648,95.455,79.398,23.536,1
2204.5,229.692,20.006,2.645,102.914,79.579,23.219,1
2204.625,231.1,20.324,2.644,108.082,79.761,22.962,1
2204.75,230.067,20,2.647,109.057,79.928,22.823,1
2204.875,226.8,18.97,2.651,106.717,80.026,22.869,1
